account_id,risk_level,risk_score,total_transactions,total_amount,max_transactions,unique_receivers
5536470757,Severe,120,473,2721845.72,683451.29,49
5536584085,Severe,120,525,5118763.6,390668.93,46
5537095066,High,80,152,2665226.34,866691.96,20
5537569901,Severe,120,354,2706681.11,250196.71,30
5539324850,High,80,298,1371532.32,313923.14,30
5542744601,Severe,120,337,3641747.91,495219.57,34
5543550110,Severe,120,324,3242268.75,759243.37,32
5545924885,Severe,120,337,3582851.1,510553.61,32
5546707159,High,90,599,3897284.7,247487.2,48
5547360914,High,90,399,2143606.57,174921.71,37
5547772745,Severe,120,605,5982098.26,658665.21,55
5548205705,Severe,120,446,3241913.33,463944.46,41
5549508343,High,90,346,3422053.37,242843.95,32
5549564851,High,80,17,576735.43,445708.61,4
5549636261,High,80,113,1632728.41453525,513421.03,12
5550174925,High,80,211,1918519.23,325628.01,22
5550493061,Severe,120,516,3347522.96,271778.71,44
5551415636,High,90,452,2851041.34,146226.49,42
5552304606,High,80,172,1071094.1,282237.5,19
5553955761,High,90,324,3773395.83,173203.88,29
5554701115,Severe,120,305,3659762.77,753092.44,29
5554757659,High,80,242,2477324.05,605937.54,26
5555139958,High,80,299,2474901.37,264848.51,26
5556009548,High,90,368,3113646.42,110427.36,34
5556164573,High,90,355,2878571.91,126694.3,33
5556712476,High,90,302,1352842.13,191402.92,32
5557726100,High,90,424,2570924.12,216016.49,37
5558324561,Severe,120,549,4913200.8,456649.16,49
5558493922,High,80,284,1978935.39,568769.5,26
5558897259,High,80,233,2744447.01,277354.06,23
5560725808,High,80,24,401401.32,257864.26,5
5561906489,High,80,282,1659839.53,405862.05,31
5563263428,Severe,120,336,3698771.28,987899.84,30
5563709294,Severe,120,615,5081506.28,429849.69,54
5564522453,High,90,542,4435628.01,178890.69,48
5565293861,Severe,120,593,5130113.78,328243.31,53
5565879161,High,80,159,2412428.07,523003.53,15
5566573096,High,80,172,1216067.61,287915.01,19
5567131898,Severe,120,442,4123332.74,950538.78,41
5569153885,High,90,407,3055262.78,235714.8,40
5574155584,Severe,120,406,2113021.77,330356.44,36
5576877793,Severe,120,381,5149372.5,967126.12,39
5576907712,High,80,193,1831661.54,584539.2,24
5577079498,Severe,120,351,3163155.92,563701.07,34
5577133394,High,80,138,845804.07,379640.11,15
5577457719,High,90,360,2662996.11,129982.31,35
5578239846,High,80,24,384275.22,278346.96,4
5578409444,High,90,349,2216981.12,198975.49,32
5578579713,High,90,325,2706818.07,220968.73,30
5578671948,High,90,389,3522294.65,197166.28,35
5579065958,Severe,120,425,3582550.46,424496.16,42
5579437211,Severe,120,598,5557395.99,694330.79,52
5579698692,Severe,120,478,3707359.1,470584.6,42
5579952282,High,80,166,1076783.98,406365.83,15
5580572008,High,80,170,1917074.49,272652.58,15
5581807899,High,90,406,2961129.56,176379.3,41
5581917206,High,80,191,1779747.81,525647.06,18
5582164387,High,80,147,1258461.43,628458.69,18
5584363216,High,90,418,4057431.51,154378.08,39
5585287127,Severe,120,308,1489408.85,271524.51,30
5585547686,High,90,348,2005975.45,246899.05,31
5586654396,High,90,511,3364691.11,239860.93,49
5587699293,Severe,120,383,2844070.55,726894.19,33
5588112676,High,80,181,1951450.51,329425.4,19
5588298896,High,80,278,1659204.34,301461.49,23
5588533661,High,90,392,2921398.62,191503.34,36
5589395940,Severe,120,390,2795827.42,360442.7,40
5590746929,High,80,252,3275954.61,543971.05,21
5591573572,High,80,295,2578352.52,285152.89,29
5592775366,High,80,174,1715466.72,540983.82,22
5592967867,Severe,120,556,4176972.48,356413.11,46
5594636802,Severe,120,545,5829807.41,772797.85,54
5594881859,Severe,120,573,4662265.1,551462.75,54
5594972698,High,80,20,750838.01,500093.05,12
5595652679,High,80,231,2895146.05,775697.59,31
5595853880,High,80,18,563918.19,427485.23,5
5595927322,Severe,120,543,5324446.44,487954.53,47
5596120052,Severe,120,327,4400774.41,900726.38,33
5596971465,Severe,120,498,3426966.13,377259.81,45
5598204760,Severe,120,561,3703643.74,264142.22,47
5600034432,High,90,356,2925715.72,149266.14,34
5600140899,High,80,115,1117034.57,480409.72,14
5600873945,High,90,310,3833849.32,203056.82,33
5601106416,High,80,123,1123973.15,360125.44,13
5601336752,High,90,548,5800762.81,172698.32,50
5602998034,High,80,240,3984096.76,841069.52,23
5603210772,High,90,562,4360979.58,241351.94,55
5604902966,High,90,423,3286417.78,161710.51,39
5605104062,High,90,416,3431539.44,110209.29,39
5605479230,High,90,502,3981694.55,159258.11,46
5605552490,High,90,527,4415467.54,146294.83,49
5605625736,Severe,120,365,3394835.87,468492.36,34
5606716480,High,80,154,1169983.67,760600.85,16
5608301769,Severe,120,328,3277441.02,630961.26,35
5608714761,High,90,476,4159384.49,172242.38,43
5609778476,Severe,120,370,3346461.33,903009.5,31
5610629488,Severe,120,417,3429114.71,301534.15,38
5611223088,High,90,386,3066438.26,131434.75,36
5611432068,High,90,480,3567567.08,153000.5,45
5611655403,High,90,412,2691143.99,179170.47,39
5612269556,Severe,120,380,4012555.91,514152.45,32
5612878594,High,80,25,449901.769025273,346810.59,4
5616897170,High,80,255,1720907.59,511074.76,25
5617417613,Severe,120,477,4190399.04,261507.47,43
5617634406,High,90,461,3658399.98,170193.43,45
5620553631,Severe,120,392,3338988.81,290462.74,35
5622755294,Severe,120,382,3783204.14,797604.91,38
5622899681,High,90,455,3159775.17,118109.18,43
5623596789,High,90,421,2981712.08,122034.09,39
5626113662,High,80,26,334735.7,310721.08,4
5626821295,Severe,120,560,4816494.54,470613.22,54
5626994000,Severe,120,491,5031222.69,708210.31,51
5627340043,High,80,8,325134.01,292413.76,5
5627402198,High,90,591,4340382.71,194939.71,55
5627546060,Severe,120,430,4409108.13,557434.21,42
5627996879,Severe,120,368,3610742.59,868797.22,32
5628028704,High,80,209,1347351.22,418029.64,18
5628513559,High,80,19,1040405.48,745578.66,5
5628674969,Severe,120,474,3266974.53,595197.81,46
5628974687,High,90,453,2959330.15,249739.89,40
5629385260,Severe,120,402,3992875.37,352065.94,40
5630847217,Severe,120,414,2986309.79,253212.63,39
5632167449,Severe,120,320,3716687.14,277198.33,33
5632320324,Severe,120,527,4169684.88,463741.48,50
5632644511,Severe,120,358,3295652.8,430795.73,35
5633649653,High,80,14,1218469.62,424334.77,9
5633924793,Severe,120,376,3382291.79,587670.64,36
5634290887,Severe,120,418,2907699.76,551536.74,41
5634667849,Severe,120,559,5197143.89,330584.76,48
5634715062,High,80,9,438606.62,383968.14,8
5636350807,Severe,120,446,3186280.83,502482.83,41
5636406954,High,80,14,494248.27,383794.24,4
5636754083,High,80,284,4213112.55,556086.07,27
5636899426,High,90,388,3282309.26,219260.89,38
5637325821,High,90,348,2906900.15,151379.1,34
5638645572,Severe,120,535,5130138.2,440485.07,53
5638700575,Severe,120,349,3319442.04,586149.43,30
5639938171,Severe,120,437,3144349.12,366241.34,40
5640276117,High,90,481,3339367.19,110969.65,43
5641138728,Severe,120,306,2496398.52,268857.26,31
5641166711,Severe,120,485,3919052.12,533761.85,39
5641442294,High,90,325,3321936.3,223809.8,33
5641553951,Severe,120,527,4032480.01,717743.05,48
5641778470,Severe,120,329,2938890.23,302565.24,28
5643105359,High,80,110,618414.57,310606.24,12
5646489208,High,90,420,3275404.48,139965.53,41
5647646637,Severe,120,564,4938799.58,649274.91,50
5648206000,High,90,557,3254561.19,115414.19,50
5649105236,High,90,325,2548521.2,228282.88,29
5649129207,High,80,230,12397918.12,10267422.68,20
5649798978,Severe,120,315,3585229.41,545860.62,30
5650887114,Severe,120,322,3404703.56,521097.7,31
5654263255,Severe,120,307,2157834.26,337054.68,31
5655891090,Severe,120,494,2870867.6,577761.21,44
5656797672,High,80,149,1551565.52,584128.5,15
5657876594,Severe,120,574,6285999.86,327817.1,53
5658027174,High,90,373,3014926.31,184171.46,36
5658926781,High,90,313,2202351.84,166160.29,28
5659221223,Severe,120,497,4354949.66,932303.44,43
5659307753,High,90,444,2884542.2,246175.83,45
5661814337,Severe,120,416,5805439.39,957497.2,39
5661851904,High,90,546,4699014.07,240682.29,50
5663555881,Severe,120,482,5261168.38,559609.02,43
5663936926,High,90,493,3106371.23,156704.4,43
5663945957,High,90,398,3026539.55,193654.87,34
5665240975,High,80,172,4335520.47,3000585.61,19
5665398499,Severe,120,413,3617406.13,370486.21,39
5666251107,Severe,120,389,2112545.17,280406.52,37
5667728982,High,90,612,5395799.5,203699.16,54
5669121032,High,80,16,505014.68,301688.19,5
5669715071,High,90,465,3827542.6,164500.8,41
5669737140,Severe,120,466,4055163.44,504091.66,43
5670315778,High,80,296,3378544.47,671788.11,27
5670697107,High,80,290,4025125.45,661723.49,30
5672244123,Severe,120,354,4106437.11,624837.03,38
5673330725,Severe,120,450,3817685.74,683177.02,45
5673834143,Severe,120,368,3674567.12,849058.16,33
5673954449,High,80,12,845503.16,661557.98,3
5674251514,Severe,120,336,3937396.44,527665.43,34
5674785943,Severe,120,550,3937971.24,343752.07,48
5674907569,Severe,120,305,3259053.19,296369.49,29
5675451055,High,90,604,5226422.15,106614.37,51
5676417257,Severe,120,440,4198865.64,356874.86,42
5676450637,Severe,120,314,3168643.25,787957.15,29
5677524059,High,90,307,3219965.61,248037.72,30
5677651434,Severe,120,323,3309517.87,280390.8,33
5678586803,High,80,287,2548393.65,789445.18,27
5678611039,Severe,120,415,3822770.62,458254.67,40
5679209457,High,90,303,1403300.89,238982.9,32
5679322872,Severe,120,503,3543253.47,278548.7,49
5679751306,Severe,120,391,3907648.3,464242.23,40
5681915589,Severe,120,473,4390437.12,412442.83,44
5681948699,High,90,439,3555205.96,215894.73,44
5686035982,High,80,15,932320.11,743288.19,13
5686438356,Severe,120,432,3415249.24,542338.46,37
5686959606,High,80,212,3685419.74,962236.59,22
5688273099,High,90,537,2662388.45,195866.37,48
5688483009,High,90,350,3002639.69,179957.7,37
5689107026,High,90,575,4152169.85,194726.02,58
5690585808,High,80,9,326835.69,254099.45,5
5691306117,High,80,15,726010.16,532282.92,4
5691314632,High,90,312,1574946.08,204921.59,31
5691675777,Severe,120,449,3553590.75,324143.1,38
5692049884,Severe,120,416,3799437.08,397451.02,46
5693095846,High,80,227,1587315.84,857596.69,22
5693138862,Severe,120,307,2225245.42498838,433401.94,31
5693685059,Severe,120,345,3898903.96,951157.78,35
5694250669,Severe,120,376,3033232.28,325523.84,34
5694670391,Severe,120,337,3599535.78,687261.33,34
5695529310,Severe,120,493,2855760.72,272293.08,45
5697966580,Severe,120,477,3195619.65,265856.61,44
5698329844,Severe,120,429,3884036.73,649486.47,40
5699931146,High,80,148,2336794.39,662377.09,13
5700779714,Severe,120,551,4330684.5,311459.71,49
5701391443,Severe,120,400,3018011.9,358847.47,37
5701478667,High,80,292,2310881.09,348677.45,31
5701563342,High,80,102,931425.23,301001.98,14
5701623008,High,90,410,2875230.87,161009.14,41
5701734480,High,80,105,1228017.2,258466.0,10
5703653380,High,80,243,1547552.12,421853.44,28
5703701018,Severe,120,333,3364807.57,341247.56,34
5704320657,High,90,388,3720450.13,118939.39,40
5704677963,Severe,120,385,4096968.63,728211.05,39
5704699176,High,90,516,3637326.87,185059.04,43
5705202523,Severe,120,487,4932882.88,804005.05,45
5706008595,High,80,83,1419496.01,339688.91,9
5706582846,High,90,385,1924648.83,105822.28,38
5707232419,Severe,120,440,2717524.06,438084.66,42
5707449439,High,80,242,3019741.95,446513.35,22
5708009014,Severe,120,521,5156587.2,935820.72,48
5708319320,Severe,120,469,3993800.38,665354.24,49
5708559613,High,80,213,2092831.84202795,313263.36,21
5709569908,High,80,135,761967.68,313883.04,13
5711475805,Severe,120,310,3513039.48,907087.29,27
5714003874,High,80,299,2987355.4,616957.82,28
5714471895,Severe,120,414,3947693.86,615399.62,45
5715062029,High,80,171,3482388.2,961886.75,18
5715715530,Severe,120,316,2965473.51,803881.67,29
5715771307,Severe,120,497,3549311.37,340251.25,41
5718250117,Severe,120,358,3710356.55,274433.51,34
5718331090,Severe,120,546,4039532.21,303655.1,49
5718980976,High,90,434,3828605.73,239507.56,38
5719091782,High,90,395,3007924.61,189186.41,40
5719977023,Severe,120,592,4690867.27,436484.82,57
5721256391,High,80,283,1782460.72,416012.57,33
5722075285,Severe,120,322,3697879.91,548839.41,35
5723831914,Severe,120,312,3775258.9,537553.99,31
5724364013,High,80,108,1830723.18,266746.79,12
5724407295,Severe,120,486,3891139.42,379739.4,43
5724826456,Severe,120,442,3371558.81,342533.41,40
5725400297,High,90,584,4788911.69,168339.26,54
5726293165,High,80,20,868457.626515967,552105.83,5
5726338215,High,80,3,539275.91,408416.51,3
5726853091,Severe,120,607,4949272.53,527692.97,57
5727641435,High,80,276,2381084.0,703687.17,29
5728226072,Severe,120,475,5121600.07,672127.57,42
5728911821,Severe,120,588,5242836.38,250745.21,49
5729228050,High,90,459,3244255.34,213838.25,45
5730390777,High,90,325,1926327.27,128722.34,35
5732738083,Severe,120,551,3961240.42,334728.51,50
5732953243,Severe,120,398,3168740.19,268580.84,34
5733004387,High,90,316,2176574.77,133072.64,31
5734175260,Severe,120,392,3950277.13,379534.1,37
5734419936,Severe,120,437,3938910.51,464811.03,43
5736091665,High,80,125,758116.73,262162.11,18
5738047075,High,90,451,3458644.28,218649.01,41
5739941275,Severe,120,421,3950570.16,775426.35,40
5740639419,Severe,120,522,3835078.07,424130.04,48
5740661816,Severe,120,419,3959152.87,470035.3,39
5742675123,High,90,379,2708864.83,200350.22,38
5743301270,Severe,120,391,3499699.69,824922.92,39
5743947142,Severe,120,611,3774198.72,398799.77,55
5744077208,Severe,120,633,5228944.64,273584.29,51
5745471222,High,80,18,1287432.92,838747.41,4
5747779860,Severe,120,362,3352399.84,386136.62,36
5748357482,High,80,286,1655496.77,466355.7,30
5749169437,High,80,16,520296.72,491813.3,4
5750670034,High,90,392,2646750.69,217524.5,35
5751050781,Severe,120,361,3736963.15,265547.64,33
5752717634,Severe,120,341,3727180.66,430237.14,32
5753173145,High,80,157,2992713.13,926569.11,20
5753363040,Severe,120,504,5127582.7,597724.91,48
5754176205,Severe,120,602,5171642.69,425448.55,51
5754563929,Severe,120,559,4441193.19,507022.4,48
5756446403,Severe,120,522,3648382.76,587227.7,49
5756859227,High,80,266,1546609.94,362229.25,27
5756884503,Severe,120,427,3295358.33,675749.3,39
5757835616,Severe,120,431,4190588.67,916259.21,44
5758023858,High,90,532,4664311.67,110927.34,50
5760603945,Severe,120,434,3755968.93,420296.92,38
5760841099,Severe,120,502,5749823.82,608460.91,47
5761517773,High,80,7,379700.71,257438.09,3
5762938423,Severe,120,436,4083121.59,791919.59,39
5763263698,Severe,120,396,3589545.34,263155.41,38
5763331194,Severe,120,354,1376088.71,347449.08,31
5764457799,Severe,120,368,1998670.88,380611.49,35
5767575463,Severe,120,378,2722549.51,270332.36,39
5768052396,Severe,120,484,4888341.61,427703.53,45
5768293591,High,80,231,2403945.01,510292.79,24
5769166647,Severe,120,383,2605357.2195645,479222.49,30
5769453146,Severe,120,487,3452367.42,262479.94,47
5769929367,High,90,491,2941943.95,193200.33,41
5770804079,High,80,267,2326792.98,406863.25,23
5771497865,Severe,120,433,4292188.81,509695.85,43
5771618534,Severe,120,525,5066938.62,856729.67,50
5772429690,High,80,186,2007801.94,278450.97,18
5772654983,High,90,440,2694505.06,235606.35,44
5772924864,High,80,276,2109084.94,619978.0,31
5773682741,Severe,120,350,2228625.89,341479.37,35
5775263176,Severe,120,320,1670310.75,387807.49,34
5775511272,High,90,471,4228359.3,241319.96,41
5775986392,High,90,556,3448425.73,226611.65,46
5781602441,Severe,120,668,5308302.06,336413.56,57
5782732440,Severe,120,458,2566087.75,398032.08,39
5785373788,High,80,247,2864064.08,411764.98,28
5785585200,Severe,120,346,2825340.7,609570.52,32
5785991111,Severe,120,475,4063617.09,414724.13,44
5787928622,Severe,120,305,2950451.22,298958.29,35
5788435211,High,80,177,1534302.31,803198.26,19
5788887397,Severe,120,583,4877172.32,683173.03,48
5788904679,High,80,262,2895162.94,328550.41,22
5790471849,High,90,504,3413125.21,157174.82,45
5790532900,Severe,120,596,5017497.17,376685.89,56
5790791847,Severe,120,358,3651055.8,309855.11,29
5791275590,Severe,120,654,5512549.8,388442.67,60
5791476743,High,80,246,3382790.86,253281.53,22
5792435301,Severe,120,314,4046683.55,763515.45,31
5792755054,Severe,120,420,3146534.46,309312.26,36
5794529728,High,90,335,2886925.47,229938.46,28
5795122195,High,90,478,3593285.55,187885.08,43
5795541616,High,80,15,929982.05,892029.77,4
5797852441,Severe,120,398,4117479.69,596498.81,40
5798392016,High,80,164,1565876.7,475763.18,19
5798633618,High,80,251,3327012.64,666894.44,23
5799916960,High,90,312,3013551.44,247259.34,31
5800291981,Severe,120,496,4246080.58,397002.21,43
5800799124,High,90,357,2845047.69,180715.21,32
5801374323,Severe,120,505,3573638.88,370626.97,43
5801455343,Severe,120,465,4088497.53,855877.21,42
5803389226,Severe,120,315,3192747.36,275463.86,32
5803562064,Severe,120,346,2530377.1,309411.34,38
5803780028,Severe,120,542,4850711.16,337121.77,49
5803942243,Severe,120,593,4795415.68,275081.02,53
5804220691,Severe,120,429,4413231.45,735189.93,36
5804227223,High,90,520,3144821.97,212902.89,47
5804990951,Severe,120,388,3135652.37,1791531.2,30
5805483278,High,90,501,3822754.5,145310.47,42
5806574740,High,90,348,2239139.64,199787.29,32
5806944289,Severe,120,544,5412275.09,719128.45,48
5807029204,Severe,120,597,5006683.75,581327.96,50
5807056513,High,80,208,2922338.32,714222.01,24
5807223022,High,80,249,3167649.92,880145.26,28
5808503989,Severe,120,357,4540235.96,887871.23,36
5811105590,Severe,120,391,2759698.77,429154.19,34
5811321937,Severe,120,457,4937257.07,875836.27,43
5811382749,High,80,122,2002795.29,633120.45,17
5813206605,High,80,283,3234902.03,450268.64,26
